 MySQL  localhost:3306 ssl  boats  SQL > select s.* from sailors s
                                      -> where s.rating > 9;
+------+---------+-----+--------+
| sid  | name    | age | rating |
| 1931 | Bob1931 |  91 |     13 |
| 1936 | Bob1936 |  26 |     10 |
| 1937 | Bob1937 |  85 |     14 |
| 1938 | Bob1938 |  57 |     12 |
| 1943 | Bob1943 |  84 |     10 |
| 1944 | Bob1944 |  64 |     12 |
| 1945 | Bob1945 |  23 |     11 |
| 1946 | Bob1946 |  64 |     13 |
| 1951 | Bob1951 |  20 |     10 |
| 1952 | Bob1952 |  67 |     11 |
| 1955 | Bob1955 |  97 |     10 |
| 1959 | Bob1959 |  79 |     13 |
| 1965 | Bob1965 |  54 |     12 |
| 1967 | Bob1967 |  30 |     10 |
| 1968 | Bob1968 |  68 |     11 |
| 1975 | Bob1975 |  39 |     11 |
| 1976 | Bob1976 |  59 |     10 |
| 1977 | Bob1977 |  96 |     10 |
| 1978 | Bob1978 |  90 |     13 |
| 1980 | Bob1980 |  35 |     11 |
| 1982 | Bob1982 |  58 |     11 |
| 1983 | Bob1983 |  21 |     10 |
| 1985 | Bob1985 |  45 |     12 |
| 1987 | Bob1987 |  29 |     10 |
| 1990 | Bob1990 |  92 |     14 |
| 1994 | Bob1994 |  74 |     13 |
| 1996 | Bob1996 |  22 |     10 |
| 1998 | Bob1998 |  20 |     11 |
+------+---------+-----+--------+
686 rows in set (0.0014 sec)
 MySQL  localhost:3306 ssl  boats  SQL > select s.sid, min(r.rdate) from sailors s, reserve r
                                      -> where s.sid = r.sid
                                      -> and
                                      -> s.sid < 5
                                      -> group by s.sid;
+-----+--------------+
| sid | min(r.rdate) |
+-----+--------------+
|   1 | 2019-01-23   |
|   2 | 2019-06-19   |
|   3 | 2019-09-02   |
|   4 | 2019-03-06   |
+-----+--------------+
4 rows in set (0.0071 sec)
 MySQL  localhost:3306 ssl  boats  SQL > select s.sid, count(r.rdate) from sailors s, reserve r
                                      -> where s.sid = r.sid
                                      -> and
                                      -> s.age = 18
                                      -> group by s.sid;
+------+----------------+
| sid  | count(r.rdate) |
+------+----------------+
|   22 |              2 |
|   59 |              4 |
|   79 |              6 |
|  142 |              5 |
|  165 |              4 |
|  194 |              6 |
|  433 |              9 |
|  508 |              3 |
|  537 |              4 |
|  692 |              5 |
|  786 |              4 |
|  800 |              3 |
|  845 |              8 |
|  866 |              5 |
|  981 |              5 |
| 1017 |              9 |
| 1025 |              7 |
| 1164 |              1 |
| 1207 |              4 |
| 1390 |              8 |
| 1416 |              5 |
| 1452 |              5 |
| 1587 |              5 |
| 1726 |              6 |
| 1835 |              2 |
| 1885 |              4 |
+------+----------------+
26 rows in set (0.0009 sec)
 MySQL  localhost:3306 ssl  boats  SQL > select s.name as sailor_name, s.age, b.name as boat_name from sailors s, boats b, reserve r
                                      -> where s.sid = r.sid
                                      -> and
                                      -> b.bid = r.bid
                                      -> and
                                      -> s.age >= 40
                                      -> order by s.age;
+-------------+-----+-----------+
| sailor_name | age | boat_name |
+-------------+-----+-----------+
| Bob163      |  40 | guppy301  |
| Bob163      |  40 | guppy531  |
| Bob163      |  40 | guppy739  |
| Bob163      |  40 | guppy876  |
| Bob305      |  40 | guppy45   |
| Bob305      |  40 | guppy317  |
| Bob448      |  40 | guppy125  |
| Bob448      |  40 | guppy206  |
| Bob448      |  40 | guppy242  |
| Bob448      |  40 | guppy337  |
| Bob448      |  40 | guppy396  |
| Bob450      |  40 | guppy168  |
| Bob450      |  40 | guppy725  |
| Bob450      |  40 | guppy788  |
| Bob551      |  40 | guppy144  |
| Bob551      |  40 | guppy151  |
| Bob551      |  40 | guppy229  |
| Bob775      |  40 | guppy340  |
| Bob775      |  40 | guppy389  |
| Bob775      |  40 | guppy871  |
| Bob805      |  40 | guppy396  |
| Bob805      |  40 | guppy667  |
| Bob805      |  40 | guppy734  |
| Bob805      |  40 | guppy911  |
| Bob805      |  40 | guppy936  |
| Bob1149     |  40 | guppy283  |
| Bob1149     |  40 | guppy290  |
| Bob1149     |  40 | guppy575  |
| Bob1149     |  40 | guppy694  |
| Bob1149     |  40 | guppy725  |
| Bob1149     |  40 | guppy773  |
| Bob1149     |  40 | guppy815  |
| Bob1165     |  40 | guppy92   |
| Bob1165     |  40 | guppy474  |
| Bob1165     |  40 | guppy726  |
| Bob1165     |  40 | guppy777  |
| Bob1292     |  40 | guppy337  |
| Bob1292     |  40 | guppy600  |
| Bob1292     |  40 | guppy712  |
| Bob1292     |  40 | guppy916  |
| Bob1421     |  40 | guppy220  |
| Bob1421     |  40 | guppy356  |
| Bob1421     |  40 | guppy438  |
| Bob1421     |  40 | guppy502  |
| Bob1421     |  40 | guppy573  |
| Bob1421     |  40 | guppy692  |
| Bob1421     |  40 | guppy775  |
| Bob1456     |  40 | guppy224  |
| Bob1456     |  40 | guppy406  |
| Bob1456     |  40 | guppy537  |
| Bob1456     |  40 | guppy990  |
| Bob1533     |  40 | guppy305  |
| Bob1533     |  40 | guppy337  |
| Bob1533     |  40 | guppy483  |
| Bob1533     |  40 | guppy589  |
| Bob1533     |  40 | guppy844  |
| Bob1533     |  40 | guppy865  |
| Bob1584     |  40 | guppy47   |
| Bob1584     |  40 | guppy359  |
| Bob1584     |  40 | guppy762  |
| Bob1594     |  40 | guppy242  |
| Bob1594     |  40 | guppy399  |
| Bob1594     |  40 | guppy503  |
| Bob1594     |  40 | guppy604  |
| Bob1791     |  40 | guppy26   |
| Bob1791     |  40 | guppy171  |
| Bob1791     |  40 | guppy446  |
| Bob1791     |  40 | guppy727  |
| Bob1962     |  40 | guppy696  |
| Bob1962     |  40 | guppy756  |
| Bob468      |  41 | guppy30   |
| Bob468      |  41 | guppy113  |
| Bob468      |  41 | guppy136  |
| Bob468      |  41 | guppy162  |
| Bob468      |  41 | guppy172  |
| Bob468      |  41 | guppy486  |
| Bob468      |  41 | guppy821  |
| Bob478      |  41 | guppy55   |
| Bob478      |  41 | guppy87   |
| Bob478      |  41 | guppy342  |
| Bob478      |  41 | guppy348  |
| Bob478      |  41 | guppy382  |
| Bob478      |  41 | guppy611  |
| Bob478      |  41 | guppy765  |
| Bob478      |  41 | guppy820  |
| Bob478      |  41 | guppy966  |
| Bob513      |  41 | guppy245  |
| Bob513      |  41 | guppy754  |
| Bob603      |  41 | guppy29   |
| Bob603      |  41 | guppy216  |
| Bob603      |  41 | guppy267  |
| Bob603      |  41 | guppy338  |
| Bob603      |  41 | guppy455  |
| Bob603      |  41 | guppy834  |
| Bob726      |  41 | guppy79   |
| Bob726      |  41 | guppy234  |
| Bob726      |  41 | guppy361  |
| Bob726      |  41 | guppy624  |
| Bob726      |  41 | guppy702  |
| Bob726      |  41 | guppy705  |
| Bob726      |  41 | guppy780  |
| Bob782      |  41 | guppy11   |
| Bob782      |  41 | guppy248  |
| Bob782      |  41 | guppy354  |
| Bob782      |  41 | guppy596  |
| Bob782      |  41 | guppy676  |
| Bob782      |  41 | guppy713  |
| Bob782      |  41 | guppy920  |
| Bob801      |  41 | guppy615  |
| Bob801      |  41 | guppy909  |
| Bob801      |  41 | guppy996  |
| Bob1320     |  41 | guppy9    |
| Bob1320     |  41 | guppy420  |
| Bob1320     |  41 | guppy742  |
| Bob1320     |  41 | guppy867  |
| Bob1320     |  41 | guppy947  |
| Bob1320     |  41 | guppy966  |
| Bob1344     |  41 | guppy96   |
| Bob1344     |  41 | guppy138  |
| Bob1344     |  41 | guppy206  |
| Bob1344     |  41 | guppy335  |
| Bob1344     |  41 | guppy570  |
| Bob1344     |  41 | guppy596  |
| Bob1344     |  41 | guppy749  |
| Bob1344     |  41 | guppy780  |
| Bob1362     |  41 | guppy169  |
| Bob1362     |  41 | guppy623  |
| Bob1362     |  41 | guppy661  |
| Bob1362     |  41 | guppy798  |
| Bob1362     |  41 | guppy973  |
| Bob1375     |  41 | guppy61   |
| Bob1375     |  41 | guppy324  |
| Bob1375     |  41 | guppy546  |
| Bob1539     |  41 | guppy426  |
| Bob1539     |  41 | guppy576  |
| Bob1539     |  41 | guppy626  |
| Bob1539     |  41 | guppy865  |
| Bob1548     |  41 | guppy83   |
| Bob1548     |  41 | guppy122  |
| Bob1548     |  41 | guppy197  |
| Bob1548     |  41 | guppy671  |
| Bob1548     |  41 | guppy723  |
| Bob1548     |  41 | guppy995  |
| Bob1621     |  41 | guppy147  |
| Bob1621     |  41 | guppy210  |
| Bob1621     |  41 | guppy211  |
| Bob1621     |  41 | guppy600  |
| Bob1621     |  41 | guppy613  |
| Bob1621     |  41 | guppy817  |
| Bob1621     |  41 | guppy819  |
| Bob1621     |  41 | guppy883  |
| Bob1639     |  41 | guppy26   |
| Bob1639     |  41 | guppy153  |
| Bob1639     |  41 | guppy219  |
| Bob1639     |  41 | guppy324  |
| Bob1639     |  41 | guppy594  |
| Bob1639     |  41 | guppy693  |
| Bob1731     |  41 | guppy197  |
| Bob1731     |  41 | guppy278  |
| Bob1731     |  41 | guppy308  |
| Bob1731     |  41 | guppy970  |
| Bob1763     |  41 | guppy120  |
| Bob1763     |  41 | guppy120  |
| Bob1763     |  41 | guppy146  |
| Bob1763     |  41 | guppy288  |
| Bob1763     |  41 | guppy306  |
| Bob1763     |  41 | guppy385  |
| Bob1763     |  41 | guppy618  |
| Bob1763     |  41 | guppy656  |
| Bob1763     |  41 | guppy791  |
| Bob1763     |  41 | guppy935  |
| Bob1763     |  41 | guppy944  |
| Bob1785     |  41 | guppy12   |
| Bob1785     |  41 | guppy224  |
| Bob1785     |  41 | guppy342  |
| Bob1785     |  41 | guppy350  |
| Bob1785     |  41 | guppy657  |
| Bob1950     |  41 | guppy301  |
| Bob1950     |  41 | guppy306  |
| Bob1950     |  41 | guppy398  |
| Bob1950     |  41 | guppy693  |
| Bob1950     |  41 | guppy775  |
| Bob1950     |  41 | guppy800  |
| Bob1950     |  41 | guppy817  |
| Bob1950     |  41 | guppy833  |
| Bob1950     |  41 | guppy983  |
| Bob3        |  42 | guppy520  |
| Bob3        |  42 | guppy823  |
| Bob3        |  42 | guppy875  |
| Bob3        |  42 | guppy897  |
| Bob63       |  42 | guppy100  |
| Bob63       |  42 | guppy124  |
| Bob63       |  42 | guppy524  |
| Bob63       |  42 | guppy670  |
| Bob63       |  42 | guppy799  |
| Bob63       |  42 | guppy884  |
| Bob66       |  42 | guppy509  |
| Bob159      |  42 | guppy17   |
| Bob159      |  42 | guppy180  |
| Bob159      |  42 | guppy290  |
| Bob159      |  42 | guppy430  |
| Bob159      |  42 | guppy553  |
| Bob200      |  42 | guppy97   |
| Bob200      |  42 | guppy119  |
| Bob200      |  42 | guppy198  |
| Bob200      |  42 | guppy248  |
| Bob292      |  42 | guppy74   |
| Bob292      |  42 | guppy402  |
| Bob292      |  42 | guppy430  |
| Bob292      |  42 | guppy520  |
| Bob334      |  42 | guppy20   |
| Bob334      |  42 | guppy74   |
| Bob334      |  42 | guppy138  |
| Bob334      |  42 | guppy375  |
| Bob334      |  42 | guppy971  |
| Bob346      |  42 | guppy133  |
| Bob346      |  42 | guppy140  |
| Bob346      |  42 | guppy928  |
| Bob346      |  42 | guppy962  |
| Bob386      |  42 | guppy515  |
| Bob386      |  42 | guppy646  |
| Bob386      |  42 | guppy748  |
| Bob386      |  42 | guppy832  |
| Bob400      |  42 | guppy53   |
| Bob400      |  42 | guppy74   |
| Bob400      |  42 | guppy85   |
| Bob400      |  42 | guppy189  |
| Bob400      |  42 | guppy331  |
| Bob400      |  42 | guppy602  |
| Bob400      |  42 | guppy636  |
| Bob400      |  42 | guppy831  |
| Bob410      |  42 | guppy230  |
| Bob410      |  42 | guppy385  |
| Bob410      |  42 | guppy790  |
| Bob509      |  42 | guppy157  |
| Bob509      |  42 | guppy384  |
| Bob509      |  42 | guppy479  |
| Bob509      |  42 | guppy584  |
| Bob509      |  42 | guppy953  |
| Bob519      |  42 | guppy492  |
| Bob519      |  42 | guppy992  |
| Bob539      |  42 | guppy277  |
| Bob539      |  42 | guppy349  |
| Bob539      |  42 | guppy376  |
| Bob539      |  42 | guppy498  |
| Bob539      |  42 | guppy598  |
| Bob539      |  42 | guppy738  |
| Bob552      |  42 | guppy274  |
| Bob552      |  42 | guppy325  |
| Bob552      |  42 | guppy412  |
| Bob552      |  42 | guppy452  |
| Bob552      |  42 | guppy593  |
| Bob552      |  42 | guppy884  |
| Bob552      |  42 | guppy995  |
| Bob620      |  42 | guppy45   |
| Bob620      |  42 | guppy492  |
| Bob685      |  42 | guppy9    |
| Bob685      |  42 | guppy57   |
| Bob685      |  42 | guppy222  |
| Bob685      |  42 | guppy253  |
| Bob685      |  42 | guppy347  |
| Bob685      |  42 | guppy357  |
| Bob685      |  42 | guppy445  |
| Bob685      |  42 | guppy634  |
| Bob685      |  42 | guppy672  |
| Bob765      |  42 | guppy24   |
| Bob765      |  42 | guppy87   |
| Bob765      |  42 | guppy310  |
| Bob765      |  42 | guppy413  |
| Bob765      |  42 | guppy474  |
| Bob765      |  42 | guppy534  |
| Bob765      |  42 | guppy575  |
| Bob765      |  42 | guppy649  |
| Bob765      |  42 | guppy983  |
| Bob921      |  42 | guppy145  |
| Bob921      |  42 | guppy148  |
| Bob921      |  42 | guppy732  |
| Bob921      |  42 | guppy815  |
| Bob1119     |  42 | guppy215  |
| Bob1119     |  42 | guppy229  |
| Bob1119     |  42 | guppy321  |
| Bob1119     |  42 | guppy481  |
| Bob1158     |  42 | guppy244  |
| Bob1158     |  42 | guppy256  |
| Bob1158     |  42 | guppy348  |
| Bob1158     |  42 | guppy506  |
| Bob1158     |  42 | guppy653  |
| Bob1158     |  42 | guppy715  |
| Bob1158     |  42 | guppy791  |
| Bob1233     |  42 | guppy124  |
| Bob1233     |  42 | guppy153  |
| Bob1233     |  42 | guppy479  |
| Bob1233     |  42 | guppy579  |
| Bob1233     |  42 | guppy781  |
| Bob1233     |  42 | guppy938  |
| Bob1281     |  42 | guppy75   |
| Bob1281     |  42 | guppy630  |
| Bob1281     |  42 | guppy719  |
| Bob1328     |  42 | guppy4    |
| Bob1328     |  42 | guppy127  |
| Bob1328     |  42 | guppy295  |
| Bob1328     |  42 | guppy674  |
| Bob1328     |  42 | guppy722  |
| Bob1328     |  42 | guppy781  |
| Bob1397     |  42 | guppy11   |
| Bob1397     |  42 | guppy96   |
| Bob1397     |  42 | guppy140  |
| Bob1397     |  42 | guppy238  |
| Bob1397     |  42 | guppy402  |
| Bob1397     |  42 | guppy451  |
| Bob1397     |  42 | guppy640  |
| Bob1397     |  42 | guppy700  |
| Bob1397     |  42 | guppy760  |
| Bob1457     |  42 | guppy268  |
| Bob1457     |  42 | guppy302  |
| Bob1457     |  42 | guppy505  |
| Bob1457     |  42 | guppy851  |
| Bob1483     |  42 | guppy185  |
| Bob1483     |  42 | guppy736  |
| Bob1515     |  42 | guppy60   |
| Bob1515     |  42 | guppy255  |
| Bob1515     |  42 | guppy325  |
| Bob1515     |  42 | guppy560  |
| Bob1515     |  42 | guppy681  |
| Bob1515     |  42 | guppy776  |
| Bob1515     |  42 | guppy957  |
| Bob1526     |  42 | guppy139  |
| Bob1526     |  42 | guppy340  |
| Bob1526     |  42 | guppy617  |
| Bob1526     |  42 | guppy638  |
| Bob1638     |  42 | guppy21   |
| Bob1638     |  42 | guppy73   |
| Bob1638     |  42 | guppy123  |
| Bob1638     |  42 | guppy260  |
| Bob1638     |  42 | guppy277  |
| Bob1638     |  42 | guppy540  |
| Bob1638     |  42 | guppy684  |
| Bob1654     |  42 | guppy201  |
| Bob1654     |  42 | guppy267  |
| Bob1654     |  42 | guppy418  |
| Bob1654     |  42 | guppy533  |
| Bob1654     |  42 | guppy634  |
| Bob1654     |  42 | guppy877  |
| Bob1654     |  42 | guppy970  |
| Bob1654     |  42 | guppy971  |
| Bob1917     |  42 | guppy17   |
| Bob1917     |  42 | guppy21   |
| Bob1917     |  42 | guppy173  |
| Bob1917     |  42 | guppy295  |
| Bob1917     |  42 | guppy303  |
| Bob1917     |  42 | guppy636  |
| Bob1917     |  42 | guppy686  |
| Bob1917     |  42 | guppy874  |
| Bob1917     |  42 | guppy934  |
| Bob1917     |  42 | guppy945  |
| Bob1953     |  42 | guppy39   |
| Bob1953     |  42 | guppy41   |
| Bob1953     |  42 | guppy112  |
| Bob1953     |  42 | guppy552  |
| Bob1953     |  42 | guppy576  |
| Bob1953     |  42 | guppy889  |
| Bob1953     |  42 | guppy988  |
| Bob255      |  43 | guppy144  |
| Bob255      |  43 | guppy400  |
| Bob255      |  43 | guppy463  |
| Bob255      |  43 | guppy557  |
| Bob255      |  43 | guppy639  |
| Bob255      |  43 | guppy951  |
| Bob342      |  43 | guppy348  |
| Bob342      |  43 | guppy495  |
| Bob342      |  43 | guppy736  |
| Bob342      |  43 | guppy823  |
| Bob342      |  43 | guppy946  |
| Bob342      |  43 | guppy956  |
| Bob573      |  43 | guppy13   |
| Bob573      |  43 | guppy161  |
| Bob573      |  43 | guppy661  |
| Bob573      |  43 | guppy706  |
| Bob573      |  43 | guppy915  |
| Bob573      |  43 | guppy930  |
| Bob645      |  43 | guppy376  |
| Bob645      |  43 | guppy850  |
| Bob645      |  43 | guppy881  |
| Bob645      |  43 | guppy968  |
| Bob645      |  43 | guppy993  |
| Bob661      |  43 | guppy52   |
| Bob661      |  43 | guppy66   |
| Bob661      |  43 | guppy94   |
| Bob661      |  43 | guppy349  |
| Bob661      |  43 | guppy432  |
| Bob661      |  43 | guppy880  |
| Bob661      |  43 | guppy896  |
| Bob693      |  43 | guppy410  |
| Bob693      |  43 | guppy419  |
| Bob693      |  43 | guppy729  |
| Bob693      |  43 | guppy960  |
| Bob750      |  43 | guppy5    |
| Bob750      |  43 | guppy68   |
| Bob750      |  43 | guppy888  |
| Bob750      |  43 | guppy952  |
| Bob969      |  43 | guppy119  |
| Bob969      |  43 | guppy200  |
| Bob969      |  43 | guppy226  |
| Bob969      |  43 | guppy503  |
| Bob969      |  43 | guppy687  |
| Bob969      |  43 | guppy772  |
| Bob969      |  43 | guppy814  |
| Bob1083     |  43 | guppy483  |
| Bob1083     |  43 | guppy773  |
| Bob1218     |  43 | guppy423  |
| Bob1218     |  43 | guppy436  |
| Bob1218     |  43 | guppy646  |
| Bob1218     |  43 | guppy995  |
| Bob1278     |  43 | guppy614  |
| Bob1278     |  43 | guppy937  |
| Bob1405     |  43 | guppy41   |
| Bob1405     |  43 | guppy180  |
| Bob1405     |  43 | guppy238  |
| Bob1405     |  43 | guppy368  |
| Bob1405     |  43 | guppy683  |
| Bob1469     |  43 | guppy458  |
| Bob1469     |  43 | guppy486  |
| Bob1469     |  43 | guppy557  |
| Bob1469     |  43 | guppy917  |
| Bob1628     |  43 | guppy221  |
| Bob1628     |  43 | guppy288  |
| Bob1628     |  43 | guppy322  |
| Bob1628     |  43 | guppy538  |
| Bob1628     |  43 | guppy915  |
| Bob1705     |  43 | guppy520  |
| Bob1705     |  43 | guppy793  |
| Bob1705     |  43 | guppy915  |
| Bob1705     |  43 | guppy931  |
| Bob1823     |  43 | guppy58   |
| Bob1823     |  43 | guppy129  |
| Bob1823     |  43 | guppy204  |
| Bob1823     |  43 | guppy425  |
| Bob1823     |  43 | guppy739  |
| Bob1823     |  43 | guppy756  |
| Bob1823     |  43 | guppy909  |
| Bob1974     |  43 | guppy233  |
| Bob1974     |  43 | guppy277  |
| Bob1974     |  43 | guppy794  |
| Bob60       |  44 | guppy312  |
| Bob60       |  44 | guppy337  |
| Bob60       |  44 | guppy373  |
| Bob60       |  44 | guppy734  |
| Bob147      |  44 | guppy262  |
| Bob147      |  44 | guppy269  |
| Bob154      |  44 | guppy232  |
| Bob154      |  44 | guppy265  |
| Bob154      |  44 | guppy439  |
| Bob154      |  44 | guppy648  |
| Bob191      |  44 | guppy591  |
| Bob191      |  44 | guppy862  |
| Bob191      |  44 | guppy953  |
| Bob191      |  44 | guppy992  |
| Bob440      |  44 | guppy239  |
| Bob440      |  44 | guppy479  |
| Bob440      |  44 | guppy499  |
| Bob440      |  44 | guppy778  |
| Bob440      |  44 | guppy799  |
| Bob520      |  44 | guppy13   |
| Bob520      |  44 | guppy87   |
| Bob520      |  44 | guppy255  |
| Bob520      |  44 | guppy755  |
| Bob547      |  44 | guppy437  |
| Bob547      |  44 | guppy454  |
| Bob547      |  44 | guppy498  |
| Bob547      |  44 | guppy695  |
| Bob547      |  44 | guppy705  |
| Bob547      |  44 | guppy945  |
| Bob664      |  44 | guppy142  |
| Bob664      |  44 | guppy518  |
| Bob664      |  44 | guppy529  |
| Bob664      |  44 | guppy940  |
| Bob721      |  44 | guppy361  |
| Bob721      |  44 | guppy629  |
| Bob721      |  44 | guppy667  |
| Bob721      |  44 | guppy819  |
| Bob887      |  44 | guppy43   |
| Bob887      |  44 | guppy51   |
| Bob887      |  44 | guppy479  |
| Bob983      |  44 | guppy251  |
| Bob983      |  44 | guppy376  |
| Bob983      |  44 | guppy586  |
| Bob983      |  44 | guppy685  |
| Bob1066     |  44 | guppy936  |
| Bob1100     |  44 | guppy245  |
| Bob1100     |  44 | guppy587  |
| Bob1100     |  44 | guppy654  |
| Bob1100     |  44 | guppy796  |
| Bob1100     |  44 | guppy820  |
| Bob1100     |  44 | guppy827  |
| Bob1100     |  44 | guppy872  |
| Bob1100     |  44 | guppy901  |
| Bob1100     |  44 | guppy909  |
| Bob1116     |  44 | guppy172  |
| Bob1116     |  44 | guppy210  |
| Bob1116     |  44 | guppy338  |
| Bob1116     |  44 | guppy898  |
| Bob1116     |  44 | guppy914  |
| Bob1136     |  44 | guppy99   |
| Bob1136     |  44 | guppy266  |
| Bob1136     |  44 | guppy334  |
| Bob1136     |  44 | guppy395  |
| Bob1136     |  44 | guppy553  |
| Bob1161     |  44 | guppy106  |
| Bob1161     |  44 | guppy341  |
| Bob1161     |  44 | guppy469  |
| Bob1161     |  44 | guppy781  |
| Bob1161     |  44 | guppy961  |
| Bob1193     |  44 | guppy16   |
| Bob1193     |  44 | guppy47   |
| Bob1193     |  44 | guppy151  |
| Bob1193     |  44 | guppy437  |
| Bob1249     |  44 | guppy45   |
| Bob1249     |  44 | guppy54   |
| Bob1249     |  44 | guppy276  |
| Bob1249     |  44 | guppy370  |
| Bob1249     |  44 | guppy622  |
| Bob1249     |  44 | guppy738  |
| Bob1467     |  44 | guppy167  |
| Bob1467     |  44 | guppy203  |
| Bob1467     |  44 | guppy210  |
| Bob1481     |  44 | guppy245  |
| Bob1481     |  44 | guppy453  |
| Bob1481     |  44 | guppy464  |
| Bob1481     |  44 | guppy918  |
| Bob1481     |  44 | guppy1000 |
| Bob1500     |  44 | guppy38   |
| Bob1500     |  44 | guppy312  |
